sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,67960832,122880,16384,3757,12444774,5436866.6,0.4369,0.4370
4,1,1,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
4,2,6,switch,50.000,33980416,61440,8192,1362,12441878,5436866.6,0.4369,0.4370
4,3,7,switch,50.000,33980416,61440,8192,1031,9964292,5436866.6,0.4369,0.5457
5,0,2,host,100.000,67960832,122880,16384,3757,12444604,5436866.6,0.4369,0.4370
5,1,3,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
5,2,6,switch,50.000,67960832,61440,16384,1031,12442048,10873733.1,0.8738,0.8740
5,3,7,switch,50.000,0,61440,0,-1,-1,0.0,0.0000,0.0000
6,0,4,switch,50.000,67960832,61440,16384,2394,12443411,10873733.1,0.8738,0.8740
6,1,5,switch,50.000,33980416,61440,8192,2725,12443241,5436866.6,0.4369,0.4370
7,0,4,switch,50.000,0,61440,0,-1,-1,0.0,0.0000,0.0000
7,1,5,switch,50.000,33980416,61440,8192,2394,9965655,5436866.6,0.4369,0.5457
