sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,67960832,122880,16384,3757,12477137,5436866.6,0.4357,0.4359
4,1,1,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
4,2,6,switch,50.000,33980416,61440,8192,1362,12474241,5436866.6,0.4357,0.4359
4,3,7,switch,50.000,33980416,61440,8192,1031,9996664,5436866.6,0.4357,0.5439
5,0,2,host,100.000,67960832,122880,16384,3757,12476967,5436866.6,0.4357,0.4359
5,1,3,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
5,2,6,switch,50.000,67960832,61440,16384,1031,12474411,10873733.1,0.8715,0.8717
5,3,7,switch,50.000,0,61440,0,-1,-1,0.0,0.0000,0.0000
6,0,4,switch,50.000,67960832,61440,16384,2394,12475774,10873733.1,0.8715,0.8717
6,1,5,switch,50.000,33980416,61440,8192,2725,12475604,5436866.6,0.4357,0.4359
7,0,4,switch,50.000,0,61440,0,-1,-1,0.0,0.0000,0.0000
7,1,5,switch,50.000,33980416,61440,8192,2394,9998027,5436866.6,0.4357,0.5439
