sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,4247552,7680,1024,3757,1227979,339804.2,0.2767,0.2775
4,1,1,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
4,2,6,switch,50.000,0,7680,0,-1,-1,0.0,0.0000,0.0000
4,3,7,switch,50.000,4247552,0,1024,1031,1225253,679608.3,0.5534,0.5548
5,0,2,host,100.000,4247552,7680,1024,3757,1227979,339804.2,0.2767,0.2775
5,1,3,host,100.000,0,0,0,-1,-1,0.0,0.0000,0.0000
5,2,6,switch,50.000,4247552,0,1024,1031,1225253,679608.3,0.5534,0.5548
5,3,7,switch,50.000,0,7680,0,-1,-1,0.0,0.0000,0.0000
6,0,4,switch,50.000,4247552,0,1024,2394,1226616,679608.3,0.5534,0.5548
6,1,5,switch,50.000,0,7680,0,-1,-1,0.0,0.0000,0.0000
7,0,4,switch,50.000,0,7680,0,-1,-1,0.0,0.0000,0.0000
7,1,5,switch,50.000,4247552,0,1024,2394,1226616,679608.3,0.5534,0.5548
